"controle_review_curto","controle_review_longo","controle_nota","controle_nota_url","controle_selection1"
"Fácil de rodar","Fácil de instalar e configurar. Não usei a fonte devido ela ser muito grande e o espaço no meu painel apertado. Liguei o cabo USB na televisão, no começo o aparelho avisava na TV que teria um melhor desempenho se ligado na tomada, mas depois de um tempo não apareceu mais essa mensagem e está funcionando bem.","4,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R1YKIAGV9P0LCG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 6 de fevereiro de 2022"
"Boa forma de transformar uma tv antiga em smartTV","A Alexa tem suas vantagens, se integra com os principais fornecedores de mídias e tem um sistema legal para entender as pessoas de casa, até minha filha de 3 anos.
Mas a instalação não é tão simples quando plugar e usar, precisei de alguns conhecimentos para poder fazer ela funcionar perfeitamente na minha TV.","4,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R1UR0KF9L3OYBW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 29 de maio de 2021"
"O produto é excelente","Sem comentários em relação ao produto. De fato ele atende as expectativas. Em relação a entrega, eu deveria ter recebido a um mês atrás, porém recebi essa semana devido a um erro da amazon. Infelizmente paguei mais caro do que esta sendo anunciado atualmente, e a amazon se quer me deu um vale desconto ou me fez algum agrado. De fato não é obrigação, mas pagar caro em um produto e receber somente quando ele já está em um valor mais baixo do que paguei no mercado me deixa infeliz com a compra, pois poderia simplesmente ter pagado mais barato.","4,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/RTWFCQO235M1L/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 19 de novembro de 2021"
"Excelente Produto. Só peca pela falta do Globoplay ;-(","Excelente produto. Atende perfeitamente a todas as necessidades de um sistema para rodar aplicações streaming. Apenas a ressalva que não possui o aplicativo da Globoplay. Tem como instalar de forma não oficial mas não é a mesma coisa. Fica a dica para incluir está aplicação o quanto antes.","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R86R34LN4E5NA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 7 de junho de 2021"
"O melhor investimento para salvar sua televisão antiga","Impressionante como um televisor com mais de 10 anos de uso pode se transformar em um centro de entretenimento muito melhor do que as outras da casa que trazem muita tecnologia embarcada. Simples de instalar e configurar, não perde comando (seja pelo controle remoto ultra leve e preciso, seja por comando de voz), apresenta uma qualidade de imagem ótima, limitada pela qualidade da tela utilizada, e quando associada a um dispositivo de som (no caso, uma echo de 4ª geração) simplesmente aposenta as interações manuais. Se você puder comprar em uma promoção, será o melhor investimento na relação custo-benefício.","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R3EI4GT9RE97F6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 6 de outubro de 2021"
"Superou minhas expectativas","Produto excelente, superou minhas expectativas. Se íntegra a televisão, não necessitando do controle da mesma. Liga e desliga, aumento e diminui volume, e encontra canais e programas, tudo por comando de voz.","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R3E82CIDVRGWLX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 9 de maio de 2021"
"Infelizmente parou","Gosto muito dos aparelhos da Amazon, atualmente tenho 6 porém estou devolvendo a Fire Stick com comandos de volume. Funcionou muito bem nos primeiros dias mas agora parou de vez. Observei muitos relatos sobre esse mesmo problema, tentei de tudo durante uma semana mas agora me dei por vencido. O processo de devolução da Amazon é extremamente top, rápido e os Correios recolhem em sua residencia se assim vc optar. Estou aguardando a coleta muito triste pois a idéia de ter um controle apenas operando tudo parecia uma ótima idéia.","3,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/RPHXMZ3J2UH21/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 25 de novembro de 2021"
"Aparelho sensacional","Gostei muito do aparelho. Realmente transformou minha TV antiga numa smart de primeira. A Alexa é ótima. Minha filha de 5 anos acha tudo que quer por comando de voz. Só a entrega que foi mal. Deixaram meu aparelho com o vizinho pq ele disse que me conhecia. Já pensou? Um item de quase 400 reais deixado com outra pessoa só pq ela estava perto da minha casa. Eu estava quase chegando.. Eles não quiseram esperar, e pra não precisar voltar outro dia, entregaram pro vizinho. Achei um absurdo. Sorte que era mesmo o vizinho, e de caráter. Mas já fiquei sabendo que fizeram isso por aqui na minha região e ninguém mais viu o recebedor nem o produto. Mais cuidado com essa questão, por favor Amazon.","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R3E5UMK1JYW7CV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 19 de agosto de 2021"
"Ótima compra","Eu já utilizava a versão basic, agora com a versão com Alexa e controle de tv ficou ainda melhor. Satisfeito com a compra, só sinto falta do app hbo max. A instalação é fácil, adquiri na Black Friday por um ótimo preço. A entrega atrasou um dia, mas o volume de entregas deve estar muito alto devido a Black Friday. Vale a compra, ainda mais em promoção.","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/RYQ91TF7AB52D/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 3 de dezembro de 2021"
"Muito bom, mas como todo dispositivo da Amazon...","Produto muito bom pra quem TV antiga ou com sistema lento, e já tem os principais aplicativos de Streaming. O controle é fácil de usar, vou até abandonar o controle da TV, pois substitui perfeitamente.
Outro ponto positivo é que consigo controlar meus dispositivos de casa inteligente pelo controle, e até visualizar a imagem da minha câmera na TV.
Porém, como todo dispositivo da Amazon, a fonte é mal projetada, se for instalar em uma régua vai consumir 3 espaços de tomada facilmente. Recomendo utilizar com um prolongador de tomada.","4,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R5CI99IHW3JBD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 30 de novembro de 2021"
"Ótimo, tanto para TVs antigas ou para SmartTV atuais","Comprei o Fire Stick para uma televisão antiga e serviu bem e a transformou totalmente, funciona perfeitamente. A plataforma conta com uma variedade imensa de aplicativos e com todos os streamings possíveis, com exceção do HBO Max que precisei instalar de modo diferente dentro do Fire Stick, espero que tenha no futuro, porém tem todos os outros streamings existentes. É muito rápido o sistema, muito mesmo e o controle responde muito bem e rapidamente aos apertos. A qualidade de imagem dos aplicativos é excelente, as cores mais vivas e vibrantes, noto a diferença de imagem da Netflix na minha Smart TV convencional para com a imagem do Fire Stick, que é bem superior. Enfim, o aparelho é perfeito tanto para TVs antigas e para TVs novas. A Alexa integrada ao Fire Stick é sempre muito útil e lhe obedece para abrir aplicativos específicos, aumentar ou diminuir volume, criar alarmes, timers ou lembretes, contar piadas ou simplesmente todas funções da Alexa existente em qualquer dispositivo da Amazon, além de claro, existir uma perfeita integração entre os dispositivos Amazon, você consegue controlar o Fire Stick a partir de uma Echo Dot ou vice-versa, por exemplo. Recomendo e aprovo a compra.","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R1FP41BY8UXE7A/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 19 de janeiro de 2022"
"Me surpreendeu","Olha para a finalidade que eu adquiri ele superou as espectativas. Chegou antes do prazo. Muito fácil a instalação tanto comando por voz como no controle achei muito rápido. Foi instalado em uma tv LCD bem antiga ela tem mais de dez anos. Para quem tem uma tv boa no sentido de não ser tão antiga . Mas que não seja smartv acho uma alternativa super válida.
PS: acabei de descobrir que nem minha tv nano e nem a Oled ligam por comando de voz. Porém o afrontoso controle do Fire liga todas as TVs e o videogame por comando de voz . Kkkk muito bom😂😂","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/RXWI4MWX9RO9X/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 6 de outubro de 2021"
"Substitui o TV Box, funciona muito bem.","Substitui qualquer TV Box (inclusive com aplicativos Android). Funciona fluído MFC e TVE. Único ponto negativo foi a integração como controle da TV (liga/desliga/volume)... em algumas funciona fácil, outras nem tanto...","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R2QQZ7EVE8ISBE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 10 de janeiro de 2022"
"Poduto excelente","Excelente produto, tem a maioria dos streamings, apenas o HBO Max que somente com instalação por APK, então espero que logo tenha oficialmente na loja para download.
Muito facil o uso pela ALEXA, adorei.
A unida coisa que poderia melhora seria o design, apesar de vir com o cabo de extensão de hdmi, o formato poderia ser diferente, mas por sorte minha TV tem entrada nas laterais.
Entrega em 24 horas pelo PRIME Express.
Recomendo o produto.","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R3H1ISA2EDFXH9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 12 de agosto de 2021"
"Ótima aquisição","De fácil instalação e interface simples
Única coisa que precisei fazer foi comprar um adaptador do tipo L para deixar o FireStick atrás da TV, com isso ele fixa escondido e nem da pra notar o dispositivo
Menu simplificado, ágil, mantém os apps em segundo plano e se integra muito bem com o Echo e lâmpadas inteligentes. Recomendo","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/RUWYH5RXUMEJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 30 de setembro de 2021"
"Custo benefício bom","Prós: Sistema fluído sem delay, loja de apps com muitas opções, configuração fácil e intuitiva e bom material de construção.
Contras: Não tem disponível o app HBO Max, necessário uso de fonte, botões do controle remoto não ""soft"" como outros concorrentes e nem guia no Dashboard via BT (apontador), integração com Alexa (Echos) não é estável e não é de fácil configuração.","4,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R388KELH1FQMWI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 5 de fevereiro de 2022"
"Atenção aos Aplicativos existentes na loja","Se você é usuário básico, procure saber quais aplicativos estão disponíveis na loja oficial na data da compra para não se frustrar... Até janeiro de 2022 não tinha o GloboPlay e HBO por exemplo...
Para o usuário avançado, é possível instalar apks relativamente rápido utilizando o próprio aparelho.
Controle vale muito e também tem o aplicativo no celular com o mesmo funcionamento.","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/RMZGW0F7UNC84/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 4 de fevereiro de 2022"
"De certa forma vale o preço que tem","O produto de modo geral eh bom sim vale a pena comprar, de certa forma ele eh mais rapido e completo do que sua pripria tv smart.
Porém tem alguns pontos negativos como por exemplo dos 8gb de armazenamento que o produto tem apenas 5gbs estão disponiveis para uso e alem disso são 2gbs em aplicativos que ja vem nele e que não pode ser desinstalado resumindo sobra apenas 3gbs para seus aplicativos o que nos temoos de hoje eh pouco alem disso ele possui apenas 1gb de ram o que parece otimo bom não tão otimo assim pq o produto tem atualizações quase que frequentemente o que implica em mais consumo de memoria de armazenamento e o sistema fica cada ves mais pesado e consumindo mais memoria ram iu seja 1gb eh pouco e oor conta disso ele da umas engasgadas e sem chance dele funcionar fluidamente em uma banda de 2.4ghz pois eh um aparelho de streaming precisa de uma alta taxa de dados recomendo 5ghz se su internet for fraca ele trava demora a abrir aplicativos apresenta mts erros de rede mais de modo geral ele wh otimo e suoer recomendo.","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/RJYTRVHK944RI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 23 de janeiro de 2022"
"Gostei porém mau embalado.","Minha única reclamação é a embalagem que foi entregue. Foi em um pacote e deveria ter sido em uma caixa. Veio amassado então se o controle sofreu impacto não sei. Apresentou falha de não reconhecer, mas no momento está funcionando normal. Então fica a dúvida sofreu impacto por causa da embalagem?
A culpa não é do entregador.","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R11GA1TYZQNZE6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 26 de setembro de 2021"
"Boa tarde . Quando vai começar a venda do novo FIRE STICK TV MAX NO BRASIL??????","Chegou dez dias antes do prazo. Veio com a caixa toda amassada.mais o produto está funcionando normal . Começei a usar hoje a tarde . Por enquanto estou gostando do produto . só minha tv que não deu certo pra ligar e aumentar o volume usando o controle do fire tv STICK . Do resto está funcionando legal. A imagem Full hd é melhor do que a da minha tv. O sistema é bem fluído .mais tem seus pequenos engasgos ,notei isso . É um pouco lento pra entrar nos apps.","5,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/R25HEDEXJTKZWS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 1 de outubro de 2021"
"Péssimo, trava muitooo","Eu gosto muito da interface, de fato o produto tem um grande potencial, porém me arrependo amargamente de ter comprado, foi dinheiro jogado o lixo, o aparelho trava muito, no início ele desligava constantemente, troquei de tomada e ele parou de desligar, mas trava muito, o áudio buga, para e fica mudo do nada, e só volta quando tira da tomada, a imagem vive congelando, e impossível assistir algo, nem o app da própria Amazon funciona.","1,0 de 5 estrelas","https://www.amazon.com.br/gp/customer-reviews/RJVNJIFQ13TBU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08C1K6LB2","Avaliado no Brasil em 4 de janeiro de 2022"
